Instância,Com conflitos,Conflitos,Ordem,Executou,Anúncios,Quadros,Tamanho quadro,Espaço ocupado,Métrica,Tempo,Melhor iteração,Solução,Iterações
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,3,S,76.0,51.0,150.0,7441.0,2197.0,523.4796905517578,7.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,4,S,76.0,51.0,150.0,7450.0,1716.0,508.1118972301483,14.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,5,S,76.0,51.0,150.0,7474.0,1380.0,505.31064081192017,3.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,6,S,76.0,51.0,150.0,7462.0,1426.0,946.9383294582368,6.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,7,S,76.0,51.0,150.0,7466.0,1334.0,1037.058982372284,75.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,8,S,76.0,51.0,150.0,7466.0,1346.0,934.4278483390808,21.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,9,S,76.0,51.0,150.0,7461.0,1449.0,758.9830477237701,32.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,10,S,76.0,51.0,150.0,7466.0,1426.0,698.9242973327637,48.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u250_02/,S,30,11,S,76.0,51.0,150.0,7472.0,1320.0,537.5491397380829,6.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_02_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_02_S_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,1,S,79.0,50.0,150.0,7445.0,223.0,973.8637936115264,91.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,2,S,79.0,50.0,150.0,7434.0,1238.0,1895.2210674285889,58.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,3,S,79.0,50.0,150.0,7436.0,450.0,1573.132987499237,19.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,4,S,79.0,50.0,150.0,7443.0,235.0,1351.6055839061737,18.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,5,S,79.0,50.0,150.0,7452.0,222.0,941.799720287323,25.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,6,S,79.0,50.0,150.0,7454.0,190.0,1884.7952699661253,82.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,7,S,79.0,50.0,150.0,7445.0,279.0,2075.01085114479,71.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,8,S,79.0,50.0,150.0,7438.0,444.0,1329.2488725185394,24.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,9,S,79.0,50.0,150.0,7434.0,508.0,995.446415901184,3.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,10,S,79.0,50.0,150.0,7451.0,519.0,1984.175149679184,10.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u250_03/,N,0,11,S,79.0,50.0,150.0,7455.0,189.0,1596.9120802879331,27.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_N_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,1,S,79.0,50.0,150.0,7398.0,848.0,360.121737241745,8.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,2,S,79.0,50.0,150.0,7405.0,451.0,746.9383914470673,40.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,3,S,79.0,50.0,150.0,7409.0,461.0,464.28906440734863,80.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,4,S,79.0,50.0,150.0,7394.0,690.0,368.06263160705566,36.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,5,S,79.0,50.0,150.0,7397.0,521.0,346.27966713905334,71.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,6,S,79.0,50.0,150.0,7401.0,621.0,348.8229024410248,14.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,7,S,79.0,50.0,150.0,7385.0,759.0,356.70378375053406,16.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,8,S,79.0,50.0,150.0,7394.0,616.0,365.7297639846802,47.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,9,S,79.0,50.0,150.0,7383.0,1063.0,429.9385690689087,95.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,10,S,79.0,50.0,150.0,7407.0,533.0,505.80574560165405,44.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u250_03/,S,30,11,S,79.0,50.0,150.0,7412.0,568.0,562.489991903305,42.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_03_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_03_S_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,1,S,76.0,51.0,150.0,7614.0,132.0,1652.7478184700012,83.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,2,S,76.0,51.0,150.0,7601.0,321.0,2326.488599061966,7.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,3,S,76.0,51.0,150.0,7609.0,257.0,3038.309976577759,23.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,4,S,76.0,51.0,150.0,7606.0,208.0,3194.529088258744,77.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,5,S,76.0,51.0,150.0,7621.0,81.0,2704.1275506019592,77.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,6,S,76.0,51.0,150.0,7634.0,40.0,3095.851880311966,16.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,7,S,76.0,51.0,150.0,7622.0,74.0,3119.175926208496,67.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,8,S,76.0,51.0,150.0,7604.0,444.0,3372.762881278992,85.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,9,S,76.0,51.0,150.0,7616.0,108.0,2580.397203922272,13.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,10,S,76.0,51.0,150.0,7622.0,90.0,1616.6097795963287,36.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u250_04/,N,0,11,S,76.0,51.0,150.0,7615.0,173.0,1771.3277442455292,46.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_N_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,1,S,76.0,51.0,150.0,7527.0,1007.0,612.2051696777344,77.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,2,S,76.0,51.0,150.0,7529.0,1457.0,777.2562999725342,0.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,3,S,76.0,51.0,150.0,7536.0,1074.0,587.4843609333038,87.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,4,S,76.0,51.0,150.0,7527.0,839.0,620.8997542858124,50.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,5,S,76.0,51.0,150.0,7549.0,579.0,611.1245770454407,58.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,6,S,76.0,51.0,150.0,7523.0,761.0,1178.4575054645538,69.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,7,S,76.0,51.0,150.0,7529.0,813.0,888.5095715522766,9.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,8,S,76.0,51.0,150.0,7521.0,1013.0,668.0915579795837,34.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,9,S,76.0,51.0,150.0,7523.0,835.0,1174.0712203979492,44.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,10,S,76.0,51.0,150.0,7540.0,874.0,1409.6385989189148,14.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u250_04/,S,30,11,S,76.0,51.0,150.0,7548.0,720.0,1298.2307217121124,74.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u250_04_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u250_04_S_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,1,S,81.0,99.0,150.0,14600.0,1798.0,21407.334369421005,88.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,2,S,81.0,99.0,150.0,14622.0,1922.0,21832.41022658348,27.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,3,S,81.0,99.0,150.0,14645.0,1703.0,21774.321252584457,28.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,4,S,81.0,99.0,150.0,14621.0,2641.0,24871.53351998329,70.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,5,S,81.0,99.0,150.0,14608.0,3042.0,24150.37745070457,63.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,6,S,81.0,99.0,150.0,14645.0,2211.0,20083.618002176285,77.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,7,S,81.0,99.0,150.0,14623.0,1803.0,22788.827657461166,88.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,8,S,81.0,99.0,150.0,14607.0,1641.0,16328.20992732048,53.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,9,S,81.0,99.0,150.0,14616.0,2486.0,20908.960434675217,19.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,10,S,81.0,99.0,150.0,14632.0,1610.0,22146.6787211895,78.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u500_00/,N,0,11,S,81.0,99.0,150.0,14592.0,2176.0,21674.05936002732,66.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_N_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,1,S,81.0,99.0,150.0,14520.0,3260.0,9185.1426115036,59.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,2,S,81.0,99.0,150.0,14584.0,1588.0,7938.884753465652,51.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,3,S,81.0,99.0,150.0,14509.0,4421.0,8027.43584895134,94.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,4,S,81.0,99.0,150.0,14559.0,1991.0,9564.425945043564,63.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,5,S,81.0,99.0,150.0,14547.0,2215.0,10284.188698530195,37.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,6,S,81.0,99.0,150.0,14520.0,2222.0,9977.625094652176,59.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,7,S,81.0,99.0,150.0,14498.0,3208.0,7013.757829427719,54.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,8,S,81.0,99.0,150.0,14479.0,3397.0,9415.488016843796,43.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,9,S,81.0,99.0,150.0,14503.0,3047.0,12633.2992978096,91.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,10,S,81.0,99.0,150.0,14514.0,2278.0,10708.439155101776,16.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u500_00/,S,30,11,S,81.0,99.0,150.0,14523.0,2333.0,12857.815365076063,51.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_00_S_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_00_S_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,1,S,81.0,101.0,150.0,15034.0,790.0,20896.79971075058,22.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,2,S,81.0,101.0,150.0,15045.0,1737.0,20846.38467335701,78.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_2.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,3,S,81.0,101.0,150.0,15058.0,564.0,20979.272047042847,45.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_3.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_3.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,4,S,81.0,101.0,150.0,15037.0,1381.0,20160.6606566906,57.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_4.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_4.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,5,S,81.0,101.0,150.0,15049.0,837.0,19962.44626879692,51.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_5.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_5.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,6,S,81.0,101.0,150.0,15051.0,459.0,20363.471247434616,23.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_6.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_6.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,7,S,81.0,101.0,150.0,15040.0,728.0,22193.09147262573,51.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_7.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_7.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,8,S,81.0,101.0,150.0,15042.0,760.0,21073.45934009552,65.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_8.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_8.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,9,S,81.0,101.0,150.0,15035.0,1299.0,18915.130031108856,64.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_9.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_9.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,10,S,81.0,101.0,150.0,15059.0,613.0,22919.122313261032,34.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_10.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_10.csv
instancias/Falkenauer_U/falkenauer_u500_01/,N,0,11,S,81.0,101.0,150.0,15073.0,503.0,21181.71634411812,69.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_N_solucao_11.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_N_iteracoes_11.csv
instancias/Falkenauer_U/falkenauer_u500_01/,S,30,1,S,81.0,101.0,150.0,14894.0,2014.0,12271.60561299324,57.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_S_solucao_1.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_S_iteracoes_1.csv
instancias/Falkenauer_U/falkenauer_u500_01/,S,30,2,S,81.0,101.0,150.0,14883.0,2825.0,9154.618458509443,81.0,resultados/solucoes/instancias/Falkenauer_U/falkenauer_u500_01_S_solucao_2.csv,resultados/iteracoes/instancias/Falkenauer_U/falkenauer_u500_01_S_iteracoes_2.csv
